date,num,product_list,id,dateandtime,previous_list,match,previous_dateandtime,timediff,timediffstamp,log_timediff,newid,asian,female,stdtlevel,previous_id,previous_newid,previous_asian,previous_female,freshmen,previous_freshmen,staff,previous_staff,month,week,week_order,newid_former,pair_occurance
10/8/13,9623,['pizza slice'],5569,10/8/13 15:50,['taco salad'],0,10/8/13 15:49,0 days 00:00:24.000000000,24,3.17805383,4693,0,0,4,6871,5911,0,0,0,0,0,0,10,41,7,2166.0,1
10/8/13,9624,['taco salad'],10544,10/8/13 15:50,['pizza slice'],0,10/8/13 15:50,0 days 00:00:21.000000000,21,3.044522438,9204,1,0,4,5569,4693,0,0,0,0,0,0,10,41,7,4693.0,1
10/8/13,9629,['pizza slice'],6634,10/8/13 15:53,['pizza slice'],1,10/8/13 15:52,0 days 00:00:14.000000000,14,2.63905733,5707,0,0,4,5596,4718,0,0,0,0,0,0,10,41,7,9204.0,1
10/8/13,9641,['taco salad'],6374,10/8/13 16:07,['taco salad'],1,10/8/13 16:06,0 days 00:00:52.000000000,52,3.951243719,5453,0,0,5,6307,5389,0,0,0,0,0,0,10,41,7,5707.0,1
10/8/13,9642,['pizza slice'],9361,10/8/13 16:07,['taco salad'],0,10/8/13 16:07,0 days 00:00:16.000000000,16,2.772588722,8163,0,0,2,6374,5453,0,0,1,0,0,0,10,41,7,5453.0,1
10/8/13,9643,['taco salad'],2592,10/8/13 16:07,['pizza slice'],0,10/8/13 16:07,0 days 00:00:36.000000000,36,3.583518938,2126,0,0,8,9361,8163,0,0,0,1,0,0,10,41,7,8163.0,1
10/8/13,9644,['pizza slice'],2392,10/8/13 16:08,['taco salad'],0,10/8/13 16:07,0 days 00:00:10.000000000,10,2.302585093,1945,0,1,8,2592,2126,0,0,0,0,0,0,10,41,7,2126.0,1
10/8/13,9647,['quesadilla vegetable'],4105,10/8/13 16:08,['taco salad'],0,10/8/13 16:08,0 days 00:00:12.000000000,12,2.48490665,3443,1,0,6,2269,1826,0,0,0,0,0,0,10,41,7,1945.0,1
10/8/13,9648,['quesadilla vegetable'],1711,10/8/13 16:09,['quesadilla vegetable'],1,10/8/13 16:08,0 days 00:00:08.000000000,8,2.079441542,1298,1,0,8,4105,3443,1,0,0,0,0,0,10,41,7,3443.0,1
10/8/13,9649,['burrito'],4218,10/8/13 16:09,['quesadilla vegetable'],0,10/8/13 16:09,0 days 00:00:20.000000000,20,2.995732274,3547,0,1,6,1711,1298,1,0,0,0,0,0,10,41,7,1298.0,1
10/8/13,9655,['pizza slice'],7990,10/8/13 16:11,['burrito'],0,10/8/13 16:10,0 days 00:00:46.000000000,46,3.828641396,6817,1,1,1,3535,2926,0,0,1,0,0,0,10,41,7,3547.0,1
10/8/13,9656,['regular salad'],6011,10/8/13 16:11,['pizza slice'],0,10/8/13 16:11,0 days 00:00:15.000000000,15,2.708050201,5109,0,0,3,7990,6817,1,1,0,1,0,0,10,41,7,6817.0,1
10/8/13,9658,['pizza slice'],8264,10/8/13 16:12,['regular salad'],0,10/8/13 16:11,0 days 00:00:35.000000000,35,3.555348061,7085,1,1,2,6011,5109,0,0,1,0,0,0,10,41,7,5109.0,1
10/8/13,9659,['pizza slice'],1454,10/8/13 16:12,['pizza slice'],1,10/8/13 16:12,0 days 00:00:08.000000000,8,2.079441542,1052,0,1,8,8264,7085,1,1,0,1,0,0,10,41,7,7085.0,1
10/8/13,9660,['taco salad'],6969,10/8/13 16:12,['pizza slice'],0,10/8/13 16:12,0 days 00:00:11.000000000,11,2.397895273,5990,1,1,2,1454,1052,0,1,1,0,0,0,10,41,7,1052.0,1
10/8/13,9663,['taco salad'],6635,10/8/13 16:13,['taco salad'],1,10/8/13 16:12,0 days 00:00:43.000000000,43,3.761200116,5708,0,0,3,6969,5990,1,1,0,1,0,0,10,41,7,5990.0,1
10/8/13,9664,['taco salad'],4680,10/8/13 16:13,['taco salad'],1,10/8/13 16:13,0 days 00:00:09.000000000,9,2.197224577,3950,0,1,5,6635,5708,0,0,0,0,0,0,10,41,7,5708.0,1
10/8/13,9666,['burrito'],8015,10/8/13 16:14,['taco salad'],0,10/8/13 16:13,0 days 00:00:50.000000000,50,3.912023005,6841,0,0,2,4680,3950,0,1,1,0,0,0,10,41,7,3950.0,1
10/8/13,9672,['burrito'],2440,10/8/13 16:17,['pizza slice'],0,10/8/13 16:17,0 days 00:00:17.000000000,17,2.833213344,1988,0,0,8,5932,5037,1,0,0,0,0,0,10,41,7,6841.0,1
10/8/13,9673,['pizza slice'],5332,10/8/13 16:17,['burrito'],0,10/8/13 16:17,0 days 00:00:08.000000000,8,2.079441542,4466,1,0,4,2440,1988,0,0,0,0,0,0,10,41,7,1988.0,1
10/8/13,9675,['burrito'],10178,10/8/13 16:17,['pizza slice'],0,10/8/13 16:17,0 days 00:00:19.000000000,19,2.944438979,8853,0,0,8,5332,4466,1,0,0,0,0,0,10,41,7,4466.0,1
10/8/13,9677,['taco salad'],4299,10/8/13 16:18,['burrito'],0,10/8/13 16:17,0 days 00:00:31.000000000,31,3.433987204,3620,0,0,5,10178,8853,0,0,0,0,0,0,10,41,7,8853.0,1
10/8/13,9678,['taco salad'],3723,10/8/13 16:18,['taco salad'],1,10/8/13 16:18,0 days 00:00:09.000000000,9,2.197224577,3093,1,0,8,4299,3620,0,0,0,0,0,0,10,41,7,3620.0,1
10/8/13,9679,['burrito'],8539,10/8/13 16:18,['taco salad'],0,10/8/13 16:18,0 days 00:00:08.000000000,8,2.079441542,7357,1,1,2,3723,3093,1,0,1,0,0,0,10,41,7,3093.0,1
10/8/13,9686,['quesadilla vegetable'],2330,10/8/13 16:23,['taco salad'],0,10/8/13 16:22,0 days 00:00:39.000000000,39,3.663561646,1884,0,1,8,1761,1345,0,0,0,0,0,0,10,41,7,7357.0,1
10/8/13,9687,['black bean burger'],3417,10/8/13 16:23,['quesadilla vegetable'],0,10/8/13 16:23,0 days 00:00:20.000000000,20,2.995732274,2818,0,1,7,2330,1884,0,1,0,0,0,0,10,41,7,1884.0,1
10/8/13,9688,['burrito'],8496,10/8/13 16:23,['black bean burger'],0,10/8/13 16:23,0 days 00:00:18.000000000,18,2.890371758,7315,1,0,2,3417,2818,0,1,1,0,0,0,10,41,7,2818.0,1
10/8/13,9689,['quesadilla vegetable'],1930,10/8/13 16:24,['burrito'],0,10/8/13 16:23,0 days 00:00:53.000000000,53,3.970291914,1499,1,0,8,8496,7315,1,0,0,1,0,0,10,41,7,7315.0,1
10/8/13,9700,['taco salad'],3976,10/8/13 16:38,['taco salad'],1,10/8/13 16:38,0 days 00:00:15.000000000,15,2.708050201,3325,0,0,7,6602,5675,1,0,0,0,0,0,10,41,7,1499.0,1
10/8/13,9710,['taco salad'],6970,10/8/13 16:44,['burrito'],0,10/8/13 16:43,0 days 00:00:22.000000000,22,3.091042453,5991,1,1,4,8157,6983,1,0,0,1,0,0,10,41,7,3325.0,1
10/8/13,9715,['taco salad'],2854,10/8/13 16:47,['taco salad'],1,10/8/13 16:47,0 days 00:00:40.000000000,40,3.688879454,2353,0,0,7,5220,4365,1,0,0,0,0,0,10,41,7,5991.0,1
10/8/13,9741,['quesadilla vegetable'],5020,10/8/13 17:02,['taco salad'],0,10/8/13 17:01,0 days 00:00:31.000000000,31,3.433987204,4200,0,0,6,2460,2005,1,1,0,0,0,0,10,41,7,2353.0,1
10/8/13,9749,['taco salad'],7948,10/8/13 17:05,['quesadilla vegetable'],0,10/8/13 17:04,0 days 00:00:30.000000000,30,3.401197382,6776,0,1,1,6314,5396,0,1,1,0,0,0,10,41,7,4200.0,1
10/8/13,9762,"['rice', 'beans']",9616,10/8/13 17:10,['burger'],0,10/8/13 17:09,0 days 00:00:22.000000000,22,3.091042453,8393,1,0,1,10250,8919,0,0,1,0,0,0,10,41,7,6776.0,1
10/8/13,9765,['taco salad'],3379,10/8/13 17:10,"['rice', 'beans']",0,10/8/13 17:10,0 days 00:00:23.000000000,23,3.135494216,2784,0,0,6,9616,8393,1,0,0,1,0,0,10,41,7,8393.0,1
10/8/13,9776,['turkey burger'],3738,10/8/13 17:15,['burrito'],0,10/8/13 17:14,0 days 00:00:17.000000000,17,2.833213344,3108,0,0,6,9325,8129,0,0,0,1,0,0,10,41,7,2784.0,1
10/8/13,9780,['quesadilla vegetable'],3440,10/8/13 17:16,['taco salad'],0,10/8/13 17:16,0 days 00:00:23.000000000,23,3.135494216,2840,0,1,5,3530,2921,0,1,0,0,0,0,10,41,7,3108.0,1
10/8/13,9781,['taco salad'],5984,10/8/13 17:17,['quesadilla vegetable'],0,10/8/13 17:16,0 days 00:00:50.000000000,50,3.912023005,5086,1,1,4,3440,2840,0,1,0,0,0,0,10,41,7,2840.0,1
10/8/13,9788,['pizza slice'],9605,10/8/13 17:20,['taco salad'],0,10/8/13 17:19,0 days 00:00:17.000000000,17,2.833213344,8386,1,0,1,2430,1980,0,0,1,0,0,0,10,41,7,5086.0,1
10/8/13,9789,['quesadilla vegetable'],3921,10/8/13 17:20,['pizza slice'],0,10/8/13 17:20,0 days 00:00:15.000000000,15,2.708050201,3275,0,0,6,9605,8386,1,0,0,1,0,0,10,41,7,8386.0,1
10/8/13,9791,['pizza slice'],9577,10/8/13 17:20,['quesadilla vegetable'],0,10/8/13 17:20,0 days 00:00:11.000000000,11,2.397895273,8360,1,0,1,3921,3275,0,0,1,0,0,0,10,41,7,3275.0,1
10/8/13,9792,['turkey burger'],2605,10/8/13 17:20,['pizza slice'],0,10/8/13 17:20,0 days 00:00:12.000000000,12,2.48490665,2139,0,1,8,9577,8360,1,0,0,1,0,0,10,41,7,8360.0,1
10/8/13,9798,['quesadilla vegetable'],8037,10/8/13 17:25,['quesadilla vegetable'],1,10/8/13 17:24,0 days 00:00:08.000000000,8,2.079441542,6863,1,0,2,9114,7922,1,1,1,1,0,0,10,41,7,2139.0,1
10/8/13,9800,['burrito'],3272,10/8/13 17:25,['quesadilla vegetable'],0,10/8/13 17:25,0 days 00:00:54.000000000,54,3.988984047,2693,0,1,6,8037,6863,1,0,0,1,0,0,10,41,7,6863.0,1
10/8/13,9813,['quesadilla vegetable'],6035,10/8/13 17:30,['taco salad'],0,10/8/13 17:29,0 days 00:00:30.000000000,30,3.401197382,5131,0,1,4,4084,3423,0,1,0,0,0,0,10,41,7,2693.0,1
10/8/13,9816,['taco salad'],9978,10/8/13 17:31,['quesadilla vegetable'],0,10/8/13 17:30,0 days 00:00:54.000000000,54,3.988984047,8717,0,0,1,6035,5131,0,1,1,0,0,0,10,41,7,5131.0,1
10/8/13,9825,['quesadilla vegetable'],2028,10/8/13 17:35,['taco salad'],0,10/8/13 17:34,0 days 00:00:17.000000000,17,2.833213344,1596,0,0,8,10135,8813,1,0,0,0,0,0,10,41,7,8717.0,1
10/8/13,9830,['burrito'],9353,10/8/13 17:37,['quesadilla vegetable'],0,10/8/13 17:37,0 days 00:00:16.000000000,16,2.772588722,8155,0,0,5,5688,4807,0,1,0,0,0,0,10,41,7,1596.0,1
10/8/13,9831,['quesadilla vegetable'],10231,10/8/13 17:38,['burrito'],0,10/8/13 17:37,0 days 00:00:43.000000000,43,3.761200116,8901,0,1,1,9353,8155,0,0,1,0,0,0,10,41,7,8155.0,1
10/8/13,9832,['quesadilla vegetable'],4065,10/8/13 17:38,['quesadilla vegetable'],1,10/8/13 17:38,0 days 00:00:18.000000000,18,2.890371758,3405,0,0,7,10231,8901,0,1,0,1,0,0,10,41,7,8901.0,1
10/8/13,9840,['taco salad'],9191,10/8/13 17:40,['taco salad'],1,10/8/13 17:40,0 days 00:00:27.000000000,27,3.295836866,7997,1,0,3,10527,9190,1,0,0,1,0,0,10,41,7,3405.0,1
10/8/13,9843,['turkey burger'],3771,10/8/13 17:40,['taco salad'],0,10/8/13 17:40,0 days 00:00:12.000000000,12,2.48490665,3136,0,1,6,9191,7997,1,0,0,0,0,0,10,41,7,7997.0,1
10/8/13,9846,['taco salad'],8742,10/8/13 17:41,['turkey burger'],0,10/8/13 17:40,0 days 00:00:38.000000000,38,3.63758616,7555,0,0,2,3771,3136,0,1,1,0,0,0,10,41,7,3136.0,1
10/8/13,9856,['burrito'],10627,10/8/13 17:44,['three-cheese grilled cheese'],0,10/8/13 17:43,0 days 00:00:11.000000000,11,2.397895273,9268,1,0,2,5472,4599,0,1,1,0,0,0,10,41,7,7555.0,1
10/8/13,9857,['quesadilla vegetable'],7883,10/8/13 17:44,['burrito'],0,10/8/13 17:44,0 days 00:00:19.000000000,19,2.944438979,6712,0,0,3,10627,9268,1,0,0,1,0,0,10,41,7,9268.0,1
10/8/13,9858,['taco salad'],5719,10/8/13 17:44,['quesadilla vegetable'],0,10/8/13 17:44,0 days 00:00:27.000000000,27,3.295836866,4837,0,0,3,7883,6712,0,0,0,0,0,0,10,41,7,6712.0,1
10/8/13,9860,['burrito'],2185,10/8/13 17:45,['taco salad'],0,10/8/13 17:44,0 days 00:00:14.000000000,14,2.63905733,1745,0,1,7,5719,4837,0,0,0,0,0,0,10,41,7,4837.0,1
10/8/13,9861,['burrito'],2934,10/8/13 17:45,['burrito'],1,10/8/13 17:45,0 days 00:00:02.000000000,2,0.693147181,2427,0,0,8,2185,1745,0,1,0,0,0,0,10,41,7,1745.0,1
10/8/13,9866,['grilled chicken sandwich'],5305,10/8/13 17:46,['quesadilla vegetable'],0,10/8/13 17:46,0 days 00:00:44.000000000,44,3.784189634,4439,0,1,4,8175,7000,0,0,0,1,0,0,10,41,7,2427.0,1
10/8/13,9872,['taco salad'],3887,10/8/13 17:49,['taco'],0,10/8/13 17:49,0 days 00:00:10.000000000,10,2.302585093,3243,0,1,7,1104,801,0,0,0,1,0,0,10,41,7,4439.0,1
10/8/13,9875,['three-cheese grilled cheese'],5500,10/8/13 17:50,['taco salad'],0,10/8/13 17:49,0 days 00:00:49.000000000,49,3.891820298,4626,1,0,5,3887,3243,0,1,0,0,0,0,10,41,7,3243.0,1
10/8/13,9877,['taco salad'],6591,10/8/13 17:50,['three-cheese grilled cheese'],0,10/8/13 17:50,0 days 00:00:12.000000000,12,2.48490665,5664,1,1,4,5500,4626,1,0,0,0,0,0,10,41,7,4626.0,1
10/8/13,9887,['taco salad'],5197,10/8/13 17:53,['taco'],0,10/8/13 17:52,0 days 00:00:46.000000000,46,3.828641396,4343,0,1,3,9576,8359,1,1,0,1,0,0,10,41,7,5664.0,1
10/8/13,9895,['taco salad'],3850,10/8/13 17:57,['burrito'],0,10/8/13 17:56,0 days 00:00:20.000000000,20,2.995732274,3209,1,1,6,8564,7381,0,1,0,1,0,0,10,41,7,4343.0,1
10/8/13,9898,['taco salad'],6525,10/8/13 17:57,['taco salad'],1,10/8/13 17:57,0 days 00:00:48.000000000,48,3.871201011,5600,0,0,4,3850,3209,1,1,0,0,0,0,10,41,7,3209.0,1
10/8/13,9899,['quesadilla vegetable'],8481,10/8/13 17:58,['taco salad'],0,10/8/13 17:57,0 days 00:00:11.000000000,11,2.397895273,7300,0,0,1,6525,5600,0,0,1,0,0,0,10,41,7,5600.0,1
10/8/13,9908,['quesadilla vegetable'],10111,10/8/13 18:02,['quesadilla vegetable'],1,10/8/13 18:01,0 days 00:00:30.000000000,30,3.401197382,8797,0,0,1,4147,3479,0,0,1,0,0,0,10,41,7,7300.0,1
10/8/13,9913,['taco salad'],4247,10/8/13 18:04,['taco salad'],1,10/8/13 18:03,0 days 00:00:28.000000000,28,3.33220451,3574,0,0,7,8003,6830,0,1,0,1,0,0,10,41,7,8797.0,1
10/8/13,9914,['taco salad'],8862,10/8/13 18:04,['taco salad'],1,10/8/13 18:04,0 days 00:00:40.000000000,40,3.688879454,7672,1,1,2,4247,3574,0,0,1,0,0,0,10,41,7,3574.0,1
10/8/13,9917,['taco salad'],1923,10/8/13 18:06,['taco salad'],1,10/8/13 18:06,0 days 00:00:13.000000000,13,2.564949357,1492,0,1,8,4327,3644,0,1,0,0,0,0,10,41,7,7672.0,1
10/8/13,9919,['taco salad'],2583,10/8/13 18:06,['taco salad'],1,10/8/13 18:06,0 days 00:00:19.000000000,19,2.944438979,2118,0,0,8,1923,1492,0,1,0,0,0,0,10,41,7,1492.0,1
10/8/13,9920,['taco salad'],2113,10/8/13 18:07,['taco salad'],1,10/8/13 18:06,0 days 00:00:31.000000000,31,3.433987204,1679,1,0,8,2583,2118,0,0,0,0,0,0,10,41,7,2118.0,3
10/8/13,9922,['burrito'],10497,10/8/13 18:07,['taco salad'],0,10/8/13 18:07,0 days 00:00:50.000000000,50,3.912023005,9162,1,0,1,2113,1679,1,0,1,0,0,0,10,41,7,1679.0,1
10/8/13,9924,['taco salad'],4213,10/8/13 18:08,['burrito'],0,10/8/13 18:07,0 days 00:00:07.000000000,7,1.945910149,3542,0,1,6,10497,9162,1,0,0,1,0,0,10,41,7,9162.0,1
10/8/13,9925,['taco salad'],1948,10/8/13 18:08,['taco salad'],1,10/8/13 18:08,0 days 00:00:17.000000000,17,2.833213344,1517,0,1,8,4213,3542,0,1,0,0,0,0,10,41,7,3542.0,1
10/8/13,9927,['burrito'],4441,10/8/13 18:08,['taco salad'],0,10/8/13 18:08,0 days 00:00:37.000000000,37,3.610917913,3749,0,0,6,1948,1517,0,1,0,0,0,0,10,41,7,1517.0,1
10/8/13,9929,['taco salad'],2326,10/8/13 18:09,['burrito'],0,10/8/13 18:08,0 days 00:00:12.000000000,12,2.48490665,1880,0,1,8,4441,3749,0,0,0,0,0,0,10,41,7,3749.0,1
10/8/13,9933,['quesadilla vegetable'],5618,10/8/13 18:10,['taco salad'],0,10/8/13 18:10,0 days 00:00:10.000000000,10,2.302585093,4739,0,0,4,7919,6747,0,0,0,1,0,0,10,41,7,1880.0,1
10/8/13,9939,['taco salad'],9067,10/8/13 18:12,"['three-cheese grilled cheese', 'quesadilla vegetable']",0,10/8/13 18:12,0 days 00:00:13.000000000,13,2.564949357,7877,1,0,2,9186,7992,0,0,1,1,0,0,10,41,7,4739.0,1
10/8/13,9941,['cheese burger'],5959,10/8/13 18:13,['taco salad'],0,10/8/13 18:12,0 days 00:00:27.000000000,27,3.295836866,5064,1,1,3,9067,7877,1,0,0,1,0,0,10,41,7,7877.0,1
10/8/13,9943,['taco salad'],1741,10/8/13 18:14,['burrito'],0,10/8/13 18:14,0 days 00:00:31.000000000,31,3.433987204,1325,0,1,7,5409,4537,0,0,0,0,0,0,10,41,7,5064.0,1
10/8/13,9944,['taco salad'],521,10/8/13 18:15,['taco salad'],1,10/8/13 18:14,0 days 00:00:11.000000000,11,2.397895273,378,1,0,8,1741,1325,0,1,0,0,0,0,10,41,7,1325.0,1
10/8/13,9945,['burrito'],6571,10/8/13 18:15,['taco salad'],0,10/8/13 18:15,0 days 00:00:15.000000000,15,2.708050201,5644,0,0,3,521,378,1,0,0,0,0,0,10,41,7,378.0,1
10/8/13,9954,['taco salad'],2388,10/8/13 18:17,['burrito'],0,10/8/13 18:17,0 days 00:00:20.000000000,20,2.995732274,1941,0,1,8,9485,8284,1,0,0,1,0,0,10,41,7,5644.0,1
10/8/13,9960,['taco salad'],1964,10/8/13 18:18,['taco salad'],1,10/8/13 18:17,0 days 00:00:58.000000000,58,4.060443011,1532,1,1,8,2388,1941,0,1,0,0,0,0,10,41,7,1941.0,1
10/8/13,9965,['burrito'],8070,10/8/13 18:20,['taco salad'],0,10/8/13 18:20,0 days 00:00:33.000000000,33,3.496507561,6896,1,1,1,1457,1055,0,1,1,0,0,0,10,41,7,1532.0,1
10/8/13,9967,['taco salad'],6081,10/8/13 18:20,['burrito'],0,10/8/13 18:20,0 days 00:00:10.000000000,10,2.302585093,5174,0,0,4,8070,6896,1,1,0,1,0,0,10,41,7,6896.0,1
10/8/13,9972,['cheese burger'],9340,10/8/13 18:22,['quesadilla vegetable'],0,10/8/13 18:22,0 days 00:00:19.000000000,19,2.944438979,8142,1,1,2,8633,7448,0,1,1,1,0,0,10,41,7,5174.0,1
10/8/13,9973,['quesadilla vegetable'],8863,10/8/13 18:22,['cheese burger'],0,10/8/13 18:22,0 days 00:00:11.000000000,11,2.397895273,7673,0,0,2,9340,8142,1,1,1,1,0,0,10,41,7,8142.0,1
10/8/13,9977,['taco salad'],1841,10/8/13 18:24,['quesadilla vegetable'],0,10/8/13 18:24,0 days 00:00:39.000000000,39,3.663561646,1415,0,0,8,9086,7895,1,1,0,1,0,0,10,41,7,7673.0,1
10/8/13,9978,['taco salad'],3225,10/8/13 18:25,['taco salad'],1,10/8/13 18:24,0 days 00:00:58.000000000,58,4.060443011,2653,0,1,5,1841,1415,0,0,0,0,0,0,10,41,7,1415.0,1
10/8/13,9979,['taco salad'],8514,10/8/13 18:26,['taco salad'],1,10/8/13 18:25,0 days 00:00:21.000000000,21,3.044522438,7333,0,0,1,3225,2653,0,1,1,0,0,0,10,41,7,2653.0,1
10/8/13,9980,['taco salad'],7892,10/8/13 18:26,['taco salad'],1,10/8/13 18:26,0 days 00:00:26.000000000,26,3.258096538,6720,0,0,2,8514,7333,0,0,1,1,0,0,10,41,7,7333.0,1
10/8/13,9981,['taco salad'],5981,10/8/13 18:26,['taco salad'],1,10/8/13 18:26,0 days 00:00:08.000000000,8,2.079441542,5083,0,0,4,7892,6720,0,0,0,1,0,0,10,41,7,6720.0,1
10/8/13,9989,['burrito'],8111,10/8/13 18:29,['taco salad'],0,10/8/13 18:28,0 days 00:00:32.000000000,32,3.465735903,6937,0,0,2,4869,4088,0,0,1,0,0,0,10,41,7,5083.0,1
10/8/13,9990,['quesadilla vegetable'],9218,10/8/13 18:29,['burrito'],0,10/8/13 18:29,0 days 00:00:14.000000000,14,2.63905733,8023,0,0,2,8111,6937,0,0,1,1,0,0,10,41,7,6937.0,1
10/8/13,9991,['taco salad'],8266,10/8/13 18:30,['quesadilla vegetable'],0,10/8/13 18:29,0 days 00:00:44.000000000,44,3.784189634,7087,0,0,2,9218,8023,0,0,1,1,0,0,10,41,7,8023.0,2
10/8/13,9992,['taco salad'],8916,10/8/13 18:30,['taco salad'],1,10/8/13 18:30,0 days 00:00:36.000000000,36,3.583518938,7726,1,0,2,8266,7087,0,0,1,1,0,0,10,41,7,7087.0,1
10/8/13,5,['taco salad'],6017,10/8/13 18:35,['taco salad'],1,10/8/13 18:35,0 days 00:00:37.000000000,37,3.610917913,5115,1,1,4,4171,3502,0,0,0,0,0,0,10,41,7,7726.0,1
10/8/13,6,['quesadilla vegetable'],6151,10/8/13 18:35,['taco salad'],0,10/8/13 18:35,0 days 00:00:20.000000000,20,2.995732274,5239,1,0,4,6017,5115,1,1,0,0,0,0,10,41,7,5115.0,1
10/8/13,7,['quesadilla vegetable'],7041,10/8/13 18:36,['quesadilla vegetable'],1,10/8/13 18:35,0 days 00:00:15.000000000,15,2.708050201,6048,0,0,8,6151,5239,1,0,0,0,0,0,10,41,7,5239.0,1
10/8/13,8,['taco salad'],2673,10/8/13 18:36,['quesadilla vegetable'],0,10/8/13 18:36,0 days 00:00:15.000000000,15,2.708050201,2205,0,0,8,7041,6048,0,0,0,0,0,0,10,41,7,6048.0,1
10/8/13,10,['quesadilla vegetable'],5172,10/8/13 18:36,['taco salad'],0,10/8/13 18:36,0 days 00:00:31.000000000,31,3.433987204,4319,0,1,3,2673,2205,0,0,0,0,0,0,10,41,7,2205.0,1
10/8/13,17,['grilled chicken sandwich'],2019,10/8/13 18:39,['taco salad'],0,10/8/13 18:39,0 days 00:00:18.000000000,18,2.890371758,1587,1,0,8,6558,5631,1,0,0,0,0,0,10,41,7,4319.0,1
10/8/13,18,['taco salad'],5815,10/8/13 18:40,['grilled chicken sandwich'],0,10/8/13 18:39,0 days 00:00:20.000000000,20,2.995732274,4927,0,0,4,2019,1587,1,0,0,0,0,0,10,41,7,1587.0,1
10/8/13,23,['taco'],5671,10/8/13 18:42,['taco salad'],0,10/8/13 18:41,0 days 00:00:15.000000000,15,2.708050201,4790,1,0,3,2391,1944,0,1,0,0,0,0,10,41,7,4927.0,1
10/8/13,24,['burrito'],2500,10/8/13 18:42,['taco'],0,10/8/13 18:42,0 days 00:00:23.000000000,23,3.135494216,2043,0,1,8,5671,4790,1,0,0,0,0,0,10,41,7,4790.0,1
10/8/13,25,['taco salad'],6355,10/8/13 18:42,['burrito'],0,10/8/13 18:42,0 days 00:00:23.000000000,23,3.135494216,5435,0,0,3,2500,2043,0,1,0,0,0,0,10,41,7,2043.0,1
10/8/13,85,['burrito'],4033,10/8/13 19:05,['burrito'],1,10/8/13 19:05,0 days 00:00:19.000000000,19,2.944438979,3375,0,1,6,8818,7630,0,0,0,1,0,0,10,41,7,5435.0,1
10/8/13,95,['taco salad'],4811,10/8/13 19:14,['burrito'],0,10/8/13 19:13,0 days 00:00:57.000000000,57,4.043051268,4055,0,0,4,7926,6754,1,0,0,1,0,0,10,41,7,3375.0,2
10/8/13,98,['taco salad'],5852,10/8/13 19:16,['burrito'],0,10/8/13 19:15,0 days 00:00:14.000000000,14,2.63905733,4962,0,0,4,8736,7549,0,1,0,1,0,0,10,41,7,4055.0,1
10/8/13,100,['taco salad'],1481,10/8/13 19:16,['taco salad'],1,10/8/13 19:16,0 days 00:00:52.000000000,52,3.951243719,1077,0,0,7,5852,4962,0,0,0,0,0,0,10,41,7,4962.0,1
10/8/13,101,['quesadilla vegetable'],8870,10/8/13 19:17,['taco salad'],0,10/8/13 19:16,0 days 00:00:22.000000000,22,3.091042453,7680,1,0,2,1481,1077,0,0,1,0,0,0,10,41,7,1077.0,1
10/8/13,102,['taco salad'],6481,10/8/13 19:18,['quesadilla vegetable'],0,10/8/13 19:17,0 days 00:00:41.000000000,41,3.713572067,5557,0,1,3,8870,7680,1,0,0,1,0,0,10,41,7,7680.0,1
10/8/13,103,['taco salad'],1390,10/8/13 19:18,['taco salad'],1,10/8/13 19:18,0 days 00:00:33.000000000,33,3.496507561,994,1,0,8,6481,5557,0,1,0,0,0,0,10,41,7,5557.0,1
10/8/13,104,['quesadilla vegetable'],9440,10/8/13 19:18,['taco salad'],0,10/8/13 19:18,0 days 00:00:10.000000000,10,2.302585093,8240,0,0,1,1390,994,1,0,1,0,0,0,10,41,7,994.0,1
10/8/13,109,['quesadilla vegetable'],9190,10/8/13 19:20,['taco salad'],0,10/8/13 19:20,0 days 00:00:12.000000000,12,2.48490665,7996,0,1,1,9023,7833,1,1,1,1,0,0,10,41,7,8240.0,1
10/8/13,110,['taco salad'],2238,10/8/13 19:21,['quesadilla vegetable'],0,10/8/13 19:20,0 days 00:00:47.000000000,47,3.850147602,1797,0,0,8,9190,7996,0,1,0,1,0,0,10,41,7,7996.0,1
10/8/13,111,['taco salad'],9081,10/8/13 19:22,['taco salad'],1,10/8/13 19:21,0 days 00:00:30.000000000,30,3.401197382,7890,1,1,2,2238,1797,0,0,1,0,0,0,10,41,7,1797.0,1
10/8/13,112,['burrito'],2237,10/8/13 19:22,['taco salad'],0,10/8/13 19:22,0 days 00:00:56.000000000,56,4.025351691,1796,0,0,8,9081,7890,1,1,0,1,0,0,10,41,7,7890.0,1
10/8/13,121,['quesadilla vegetable'],2567,10/8/13 19:30,['cheese burger'],0,10/8/13 19:30,0 days 00:00:10.000000000,10,2.302585093,2105,0,0,7,6989,6005,1,0,0,0,0,0,10,41,7,1796.0,1
10/8/13,132,['black bean burger'],2740,10/8/13 19:37,['quesadilla vegetable'],0,10/8/13 19:36,0 days 00:00:25.000000000,25,3.218875825,2266,0,1,8,6335,5416,0,0,0,0,0,0,10,41,7,2105.0,1
10/8/13,133,['taco salad'],3622,10/8/13 19:37,['black bean burger'],0,10/8/13 19:37,0 days 00:00:11.000000000,11,2.397895273,3001,0,0,5,2740,2266,0,1,0,0,0,0,10,41,7,2266.0,1
