id,terminal,num,datetime,PrimeDiv,StdtLevel,sex,hispanic,Nativeam,Asian,black,NHPacific,white,nralien,nr,date,product,quantity,price
NA,NA,3451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Soda-Large,1,1.75
NA,NA,3451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Veg,1,6.35
NA,NA,3454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Pot Stickers,1,3.35
NA,NA,3455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Soda-Reg,1,1.5
NA,NA,3455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Rice - Fried,1,2.05
NA,NA,3463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Veg,1,6.35
NA,NA,3473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Soda-Reg,1,1.5
NA,NA,3473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Veg,1,6.35
NA,NA,3475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Soda-Reg,1,1.5
NA,NA,3482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Whole fruit,1,0.85
NA,NA,3482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Sushi-Meat,1,8.05
NA,NA,3484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Sushi-Meat,1,8.05
NA,NA,3490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Soda-Large,1,1.75
NA,NA,3490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Veg,1,6.35
NA,NA,3494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Soda-Large,1,1.75
NA,NA,3494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Pot Stickers,1,3.35
NA,NA,3494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Pork Buns,1,1.6
NA,NA,3494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,3.05 Asian Salad,1,3.05
NA,NA,3496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Cookie,1,0.85
NA,NA,3498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Whole fruit,1,0.85
NA,NA,3498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Whole fruit,1,0.85
NA,NA,3500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Sushi-Meat,1,8.05
NA,NA,3501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Sushi-Meat,1,8.05
NA,NA,3503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Sushi-Meat,1,8.05
NA,NA,3505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Veg,1,6.35
NA,NA,3506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Whole fruit,1,0.85
NA,NA,3506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Sushi-Meat,1,8.05
NA,NA,3509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Pork Buns,1,1.6
NA,NA,3515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Rice -White,1,2.05
NA,NA,3518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Sushi-Meat,1,8.05
NA,NA,3523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Sushi-Meat,1,8.05
NA,NA,3524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Whole fruit,1,0.85
NA,NA,3524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Veg,1,6.35
NA,NA,3527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Veg,1,6.35
NA,NA,3531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Spring Rolls,1,3.35
NA,NA,3533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Rice - Fried,1,2.05
NA,NA,3537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Veg,1,6.35
NA,NA,3539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,+ goon/roll .89,2,1.98
NA,NA,3542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Veg,1,6.35
NA,NA,3545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Veg,1,6.35
NA,NA,3549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Pot Stickers,1,3.35
NA,NA,3549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Pork Buns,2,3.2
NA,NA,3550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Sushi-Meat,1,8.05
NA,NA,3552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Veg,1,6.35
NA,NA,3559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Whole fruit,1,0.85
NA,NA,3562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Sushi-Meat,1,8.05
NA,NA,3565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Pot Stickers,1,3.35
NA,NA,3565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Pork Buns,1,1.6
NA,NA,3568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Sushi-Meat,1,8.05
NA,NA,3575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Bottle Juice,1,2.1
NA,NA,3575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Veg,1,6.35
NA,NA,3593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Sushi-Meat,1,8.05
NA,NA,3593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Extra Meat,1,2.15
NA,NA,3593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Sushi-Meat,1,8.05
NA,NA,3602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Pot Stickers,1,3.35
NA,NA,3605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Whole fruit,1,0.85
NA,NA,3607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Sushi-Meat,1,8.05
NA,NA,3609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Pot Stickers,1,3.35
NA,NA,3614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Veg,1,6.35
NA,NA,3617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Pot Stickers,1,3.35
NA,NA,3617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Veg,1,6.35
NA,NA,3618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Sushi-Meat,1,8.05
NA,NA,3623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Veg,1,6.35
NA,NA,3632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Veg,1,6.35
NA,NA,3647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Veg,1,6.35
NA,NA,3649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Pot Stickers,1,3.35
NA,NA,3650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Veg,1,6.35
NA,NA,3674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Veg,1,6.35
NA,NA,3676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Bottle Juice,1,2.1
NA,NA,3683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Veg,1,6.35
NA,NA,3686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Veg,1,6.35
NA,NA,3688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Veg,1,6.35
NA,NA,3690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Veg,1,6.35
NA,NA,3695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Pork Buns,1,1.6
NA,NA,3695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,+ goon/roll .89,2,1.98
NA,NA,3699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Sushi-Meat,1,8.05
NA,NA,3701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Veg,1,6.35
NA,NA,3711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Pot Stickers,1,3.35
NA,NA,3714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Pork Buns,1,1.6
NA,NA,3718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Spring Rolls,1,3.35
NA,NA,3718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Crab Ragoon,1,3.35
NA,NA,3718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,+ goon/roll .89,1,0.99
NA,NA,3720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Soda-Large,1,1.75
NA,NA,3726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Veg,1,6.35
NA,NA,3730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Sushi-Veg,1,6.85
NA,NA,3733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,3.05 Asian Salad,1,3.05
NA,NA,3735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Sushi-Meat,1,8.05
NA,NA,3744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Sushi-Meat,1,8.05
NA,NA,3747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Veg,1,6.35
NA,NA,3753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Veg,1,6.35
NA,NA,3768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Veg,1,6.35
NA,NA,3780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Veg,1,6.35
NA,NA,3784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Veg,1,6.35
NA,NA,3788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Veg,1,6.35
NA,NA,3793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Sushi-Meat,1,8.05
NA,NA,3794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,3.05 Asian Salad,1,3.05
NA,NA,3805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Sushi-Meat,1,8.05
NA,NA,3809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Crab Ragoon,1,3.35
NA,NA,3811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Whole fruit,1,0.85
NA,NA,3814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Sushi-Meat,1,8.05
NA,NA,3815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Veg,1,6.35
NA,NA,3817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Sushi-Meat,1,8.05
NA,NA,3827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Veg,1,6.35
NA,NA,3833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Veg,1,6.35
NA,NA,3842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Extra Meat,1,2.15
NA,NA,3851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Pot Stickers,1,3.35
NA,NA,3863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Whole fruit,1,0.85
NA,NA,3865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Pot Stickers,1,3.35
NA,NA,3867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Veg,1,6.35
NA,NA,3886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Whole fruit,1,0.85
NA,NA,3886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Pot Stickers,1,3.35
NA,NA,3893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Whole fruit,1,0.85
NA,NA,3893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Sushi-Meat,1,8.05
NA,NA,3893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Rice -White,1,2.05
NA,NA,3893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Rice -White,-1,-2.05
NA,NA,3904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Veg,1,6.35
NA,NA,3919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Sushi-Meat,1,8.05
NA,NA,3921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Veg,1,6.35
NA,NA,3923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Soda-Reg,1,1.5
NA,NA,3928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Veg,1,6.35
NA,NA,3935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Veg,1,6.35
NA,NA,3947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Soda-Reg,1,1.5
NA,NA,3947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,+ goon/roll .89,1,0.99
NA,NA,3959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Mon Wok Veg,1,6.35
NA,NA,3959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Mon Wok Veg,-1,-6.35
NA,NA,3959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Wed  Meat Wok,1,6.35
NA,NA,3974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Veg,1,6.35
NA,NA,3975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Cookie,1,0.85
NA,NA,3979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Aqua Fresca,1,2.35
NA,NA,3979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,+ goon/roll .89,2,1.98
NA,NA,3983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Soda-Reg,1,1.5
NA,NA,3984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Extra Meat,1,2.15
NA,NA,3990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Extra Meat,1,2.15
NA,NA,3996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Meat,1,6.35
NA,NA,3997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Thur Wok Veg,1,6.35
NA,NA,4001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,+ goon/roll .89,2,1.98
NA,NA,4001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Rice -White,1,2.05
NA,NA,4005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Sushi-Meat,1,8.05
NA,NA,4006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,+ goon/roll .89,2,1.98
NA,NA,4006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-10-10,Rice - Fried,1,2.05
